NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -∞
1.5240615556625965 -7.1868906497126863 2.723402672725336 -6.2241369833950344 -16.512108444768728 -27.437510264966608 -9.8680359985683843 -1.8261630601269028 1.691970694982214 -5.9617955352078571 0.95979355190427151 -5.30310654421163 84.53791567226466
1.2457013972729543 -8.4604213782554609 5.7847795379704969 -7.878894244163261 -17.440758603853666 -25.405482452220355 -12.230070192191331 -0.12229793300722237 0.45909259564160421 -3.41009442503196 -1.6542772528745371 -6.4497782623539361 84.968488375153811
1.9531538635695989 -9.47028218313269 8.9430026293438232 -6.0588917393246726 -16.160442734876391 -15.085564629320212 -16.039194477352407 -1.9772874331587968 0.48385706784426308 -7.0595703072887641 -2.9934095996427561 -6.2547890350036681 82.433464594328285
4.42607469576065 -1.0479896061782572 6.7573906732387021 -7.6773952515859811 -11.227026523779466 -16.227516111090623 -5.4600598324428722 -18.637433439607321 -6.5305818236224278 -5.7518004890623375 -0.35090514242183635 -3.7867138180927995 75.567859590736731
6.0431450377440887 0.60646897559286617 1.4319173118059998 -8.6142770959508468 -16.498090463271353 -17.148700756778407 -4.1813766860004637 -20.913205869760567 -10.087214590464448 1.3557667714758874 5.5169457099512895 -3.3517626660685313 74.12030085737571
4.9378709102304548 1.7883217606034831 2.200964034283091 -3.6491116524865621 -14.859763707783493 -18.067574997182927 -3.6221940177005503 -22.209879008188885 -11.746538400397965 -1.8679254318081804 1.884108250860181 0.50081777577328757 73.819505388301479
8.1989336737420242 -0.50341551898299475 5.8004847991089212 -6.9293566164763059 -19.02254274677275 -14.29076778623697 -0.842406834454231 -18.338578584376812 -16.2356790292258 -5.3517345062931581 5.834755946333579 0.46232271925730689 71.532518087231168
9.0066480058685112 -2.5401440843935537 2.5812295439519906 0.89530448247363459 -13.573285054179159 -20.973857428646141 0.28880092112388173 -14.737536527556367 -17.831974987902949 -1.8219950267352341 10.785287056958923 -10.452998560323209 70.103273459477919
10.232985129679991 -1.8175670334349459 1.1385033499298336 0.76667003905493314 -16.557837971097246 -23.863228001390798 -2.0543070587853993 -10.367171767908635 -11.445197235718069 -0.085095765900043807 8.9516044360571811 -13.510407023241404 67.652949656880224
6.0864048734993208 -3.9648808429439195 5.5524854945069269 -1.227126572951815 -14.588067158909093 -14.228624984805613 -13.103435571114185 -11.10528561841007 2.7641267386893245 3.6451852692935849 -2.5842100616256136 -13.587865331722382 70.340695184689451
3.3508879865960211 -12.507881834689455 -3.0094825254555064 -9.8167230194211719 -10.136230212870547 -23.839451749920787 -8.4638090838517623 -0.68245474649573046 8.6717735662881 8.6498734821145717 -4.0344329079121506 -15.994859414789431 84.352374867042812
3.9401421169627957 -13.943615467283996 -13.105243102607227 -10.821595194299583 -10.178112054833985 -18.568366593346003 5.56218927842682 4.0041309256413546 9.5696047313826842 7.3853800207278519 -2.0509464947695268 -9.7803592053168149 85.717419826453749
4.7893260220146407 -15.918537036830744 -14.51684638982838 -11.392959209573638 -12.711233143223271 -12.223431340274052 -4.1684489240618454 0.64005883531956687 7.9338670533504905 -1.8950976801288617 -3.4433394324015438 -13.215696638137796 85.043176097359748
4.5150310558617317 -14.850301355841575 -15.842648158508005 -15.01024717808289 -11.44562772083245 -9.1545609606381024 -2.9306677996117765 -4.8940806358349542 6.6017675093575505 2.2971736662676427 -6.1716144453397934 -15.922427599858715 85.024954806858773
4.7263769580548161 -14.96005176503024 -15.139996543801901 -15.098488533350428 -8.630019738007924 -8.61682594852137 0.53679841079393686 0.611741440640417 0.9505471420413848 6.7062077264165456 -4.3466116392139442 -16.426234012568326 85.811670466864086
3.9445635470032125 -14.04948384841888 -15.190417052407058 -18.896846511148503 -7.6918566426318851 -5.7876973208938818 -0.63386123427232177 -8.4772011254954052 -3.2891988384907651 7.3160837399675387 -1.9934743204573893 -17.650773887564561 86.222794622004969
3.0907596934889945 -11.821935957653496 -14.451151011986591 -17.538075196216795 -5.2959192161454 -8.6365622477570838 5.9506772442889311 -7.7287320429512807 -2.6780022990275194 5.8355407429764288 -0.34322525899287981 -16.033373901295523 86.997821064769965
2.9246676233566018 -9.2081899252897461 -14.79804169185941 -18.564261383292919 -8.24327588054874 -17.657694701795588 3.9740705496945266 -6.7058912024900232 -4.4289324224974544 2.9400719344051502 1.4425074862855345 -12.513359593780384 85.823705190525075
5.0140261705456615 -6.8872636406256884 -14.02992789939243 -17.692763761705219 -5.7073202720765082 -10.77820067059033 4.0080183284928355 -8.23336859088799 -4.5007938152736671 9.6437372567623036 -0.69347429866405008 -11.555218784600628 81.950100012016946
4.5183736309847395 -3.5331352519123196 -10.715442453017637 -18.798793750298959 -7.704176518592817 -10.769654813884923 0.564547556138998 -3.0211885821656037 4.0511369708611538 -6.98215200540938 -10.34741321986519 -12.100717291651618 75.633350511446025
0.70754463397828538 -4.8926487310821525 -9.70551373319682 -20.788228799785291 -7.5144250203453939 -13.007648275684472 -3.59368959780639 -2.7356413363623751 6.9166558241736835 -1.9283698324388459 -8.4160869620038881 -12.767716050310511 74.539524079291624
-1.474191675575355 -6.6325954622400909 -9.22122867074278 -21.38029976682073 -10.020273263371086 -10.277133806786271 1.36983134379552 -3.2131022834745191 4.9321320445868446 2.5201863920569654 3.6707755687757464 -5.9466881488714458 74.482445533756589
-4.065635006562772 -9.1207876798566 -9.84066977923006 -20.095295774938943 -3.2292291209999839 -7.6242019283698426 11.659506830697159 5.917265231903607 7.4287645084239555 7.5838496589548745 6.9549567209399878 -2.5006334059797366 73.500429657059186
-6.4495687404781883 -11.463787291973739 -6.7967931447369967 -17.501649524913656 -3.224691527657412 -5.863645915527977 3.77320992953668 -4.758008821275614 13.624323325005525 7.8223571200043889 6.4908015761755617 -3.6588030636569 74.519714540737326
-3.0579390372445858 -8.3720988881368719 -4.1050008078895219 -13.913351454025232 -6.3745775536321281 -15.300647595299768 1.8882563323723 -0.24986337464997233 3.2837925612057588 -2.811257375639395 -2.4563131131865612 -8.4342710097649736 75.164819043568443
6.3973170086727391 -5.2788010106777614 -9.21842866703501 -15.590360810995374 -6.865948018047467 -12.385179517332411 -1.6550325829528343 -9.3142109738297645 -10.225237891243436 1.4019098123656062 4.5942660849713519 -12.735220239467997 80.015068466514563
6.1244164461437771 -6.6282496439916549 -11.766267611860139 -15.094889796151634 -3.9773527258347006 -12.611243449764137 -8.0017938478892052 -5.3303411607002369 -6.6436377767205412 4.7169856994890891 10.11177813302762 -12.699102524888346 83.24323333584654
5.6946668549224091 -7.6096724621365341 -12.309127285200374 -12.260417658208901 -6.3313648842368826 -12.285547800714635 -8.8281029273780813 -8.4019197476058416 -0.076333202921562135 3.9438064686987082 13.591892791229114 -16.577837338760421 84.110241547338475
6.3989853259109735 -9.2367827596837415 -8.2638963913717571 -6.913794491185703 -14.165075804880702 -21.317389716665115 -14.058478677692348 -6.0119074676990687 5.8558695740108986 1.8747149331662614 4.8663964245865525 -14.059019138020087 83.460256059114883
5.9636390264074608 -9.0007406903335436 -4.2924136700452369 -3.9818799097576534 -10.9786697861899 -24.296887763665211 -14.888992944159707 -2.3453771989785288 0.602639149152577 -0.087868349290209161 1.0957038118040714 -5.4992252904543362 80.4406805819234
6.3661761129161292 -5.8738439487540948 -7.3878821647909163 -7.4076926678516033 -14.013264581922863 -24.457889336053665 -11.925451871025814 -3.454605622110789 0.67019473743806923 -0.84782001142213193 -1.0078198375741982 -7.641386523756748 71.0973640629024
5.7903957413730636 -5.3152697384133987 -7.5045083554397038 -9.6332613649805552 -8.0041584022932941 -15.679099690532782 -9.4215450139907251 -5.0543086311922449 -1.168401823122365 0.29700194295568055 -6.4947062600737722 -16.056444798816443 68.918537481692908
-0.027906589182497322 -10.510202801524708 3.5057763155309454 -0.37195499263189497 -9.9058473540244911 -19.789562238131 -11.005650291038361 -10.800469166908487 -3.857076935565606 -7.9238059843051341 -7.3920470100500513 -4.6708577107873035 78.7810728425584
1.2058399028272171 -10.688433027388895 4.3076053852438045 -4.5825693284472013 -12.837582191404319 -26.247828593392541 -13.187270200216567 -12.095423695501351 -2.5727920933463473 -2.8654990179219277 -3.0398938684716685 -11.169350130807667 76.317821164242645
2.8188292041553118 -8.5751288439680984 4.1269902871116138 -1.9963222601119113 -13.225424922153291 -19.834501963771594 -8.2229344771259925 -14.491373938397823 -5.6714248237848972 -4.2795440516402659 -6.25045243495024 -12.369271948097918 72.794502586237343
1.8227398248772528 -3.0190343025922606 5.3963085470425334 1.3593209112571776 -6.99586355086906 -17.726453613957069 -12.221369364490208 -1.6060071749417122 1.0736248375361439 -6.4854939437440837 -4.8781524354299064 -11.058152966413465 69.999137656473209
-0.27052545942820078 -10.57251958761249 7.4133460953575625 -7.1040711571437853 -4.5643334671054419 -15.429870036619649 -14.687480635481776 -8.1791380676584922 -0.84700711843345744 -4.5371843250394681 -0.74350386272092717 -5.7978184451965182 77.921823433459579
1.1279129431595343 -11.483612143409752 1.6823220382276871 -6.2649930862539716 -15.087405829536348 -30.36814170531812 -22.48741107922632 -4.7185654474482579 0.010134990517437535 -4.3324658997778958 7.0772234181728511 -10.265873838322152 82.816379162331216
3.28754219386433 -10.749853666759272 -0.0048230873198316579 -2.7761113767350856 -19.008683257137832 -34.016336491262571 -11.838150099481274 -6.5962639214582337 6.4621563540825138 -3.5158525757632026 8.5760179959274012 -10.821743253438163 84.44815366002824
3.5297611567782594 -8.9670467695389462 -0.093643830497230754 -1.9931829118307882 -16.299828837120039 -35.46647129818372 -7.8579874269339571 -1.9829769122492791 7.3465622458405457 -3.1984048890065813 8.1221090747949525 -6.8752926511554113 85.325590971476117
2.7631267114553331 -9.2271761230505991 -0.50454246833217387 -1.7048299384051304 -19.405234779505118 -35.359766408329904 -9.0711731247319953 -2.8846255691122944 4.5773688732751578 -1.7770723773491297 6.5636473786212308 -1.7465807059065679 84.878431602889222
3.1587421500717787 -8.7831938428621719 -3.177449678731211 -3.4949875245932804 -21.050736145580192 -37.163973780100676 -3.0679691982925315 -4.8519290642648025 3.8569527931126064 -4.228563987096 2.6553646555391905 -0.468336089894891 84.26930960673819
2.2264087339680416 -7.5468439935156013 -0.33315152459740421 -3.0955771348190435 -19.245098366098432 -37.122757193773964 -2.318307695985351 -0.60586754272156262 3.4159094364152822 -6.401132920281146 9.3379905542788855 -3.1927799369594827 84.886548086352789
1.6542776224548379 -8.3355202176650671 1.3917104021481674 -4.3462932817235158 -19.900697781343503 -39.397527334613912 -2.7187967956016279 0.43902862894904771 0.90781623364446162 -8.1322557882885675 9.1775340212718088 -3.6164271485185946 84.312690313354622
1.5754220000010517 -7.7991617121350023 -1.4615627062538674 -0.34912041793069493 -25.966988239245865 -34.374564322634484 2.3023377366247089 -1.8867354250505168 1.9666303204751332 -7.747157476641827 8.1431929941733863 -1.2258089969742141 84.408331959678122
0.95517818380262021 -8.2197087527081347 1.2271374471353595 1.2223047812564474 -25.816508689704197 -33.914022689739326 6.7521388883013849 -3.4872217091254014 -1.4820912460355713 -9.7533541708325249 7.6457322194448043 -4.7198500081933732 84.012842737656669
-0.51434412250455475 -8.044211926245044 3.8065039546759127 -0.0024437537990870911 -26.963966428200436 -29.971898671533094 3.5431039354688982 -6.7133792136318515 -9.0712386519106865 -16.474334128446486 10.79008693759457 -10.036242844312056 84.221460428651028
-1.8263248895873687 -6.6512609076626221 9.0580578037087331 0.7341572481884594 -22.458829301320534 -32.632263632690311 -1.2827674731310668 -2.80878773523324 -14.361958483102125 -21.09465351098147 15.643540536166027 -14.184407090080889 83.263627912859022
-0.72730248886433724 -5.8121782829149167 4.6365622977305021 -3.84616829681284 -23.755566085152804 -31.701981115785781 2.1427593199453194 1.8155802345976153 -12.566593573400249 -17.676621377248093 14.209518638199278 -19.159401054025242 80.2407700135903
-0.64601946157178924 -5.5297812048962749 7.6788192679625169 -5.7082385249109526 -22.408335302540873 -28.082677320011648 -1.9478536137102627 -4.3245766656970712 -10.744634706636615 -9.7203741398616046 8.7236448654962011 -12.171807408437834 75.140008800424425
0.92327921075312913 -6.6685933062245359 4.5457497733754852 -3.8832300626929439 -20.712247818704856 -27.754033522103221 -6.36368512564746 -3.215651424285757 -0.75164606151050617 -12.059655963282825 9.4471367944435851 -9.6418893180936713 72.460728974557625
-0.31323835112199822 -11.236981565913728 3.9697396180727695 -1.7256457065876998 -17.989571924927994 -26.441740844304839 -11.262476209750321 -11.733608785765595 -10.192549912076293 -5.6195389772756066 8.579327769613375 -12.505861337357585 73.662824567943645
-2.0482757802203593 -13.037452717082251 5.1061394308562669 -0.4557173117101137 -22.751814599861845 -22.59169770031879 -2.8235529133700812 -5.3817574400093893 -7.1208070656735387 -19.913633844524753 8.4882316935546651 -5.4572765938892234 76.8390106274911
-0.015277054101120862 -9.9708012114766014 3.1761337656195656 0.88461687140409806 -21.709957657879755 -33.293609457065131 -7.6628726637416777 4.21010156807365 -3.8079158213518811 -17.854484393385906 17.838804453845238 -11.41139199204193 81.826031361118311
2.101576650330752 -10.544511875157431 -0.95381328061998838 -1.7927410893928473 -23.37488434322184 -35.456880789516184 -8.2270412921195533 7.5092966661216947 2.9593337569579012 -11.642837682266125 13.844795999660318 -7.4709493509635188 84.05026102293823
3.1974761076049774 -13.451704684264266 -6.8881775367866211 -7.7241778212209855 -19.773226200454527 -28.443452903385847 -1.8974944507358069 13.468914458367884 11.181626384204531 -7.6076010069401816 6.8476355269604881 -7.7935019745278877 85.457172962820948
3.0990966173342716 -15.407616168532082 -9.8512842096052129 -7.9729585675881 -16.727178797175551 -25.224190179925603 -1.9589197837966381 6.1758427538006808 9.1049775351091675 -5.1377855147764784 -2.4486222718358768 -13.180429549295221 84.762672314671008
4.0705246391263348 -15.562179211602569 -13.339192887396655 -6.387450984191049 -9.77464335666726 -17.06691431808181 2.5876199805369762 2.0147306814812418 6.038035310962921 -0.14123616426440533 -5.76428712586848 -16.294967962913976 83.887864517141267
4.8759861699184919 -16.94533502628278 -17.12982532480946 -10.321423379684864 -11.0550702862834 -10.343476246857652 0.37060829270045809 -1.0321014422891459 7.1856762875590778 1.1746028248103713 -10.650186711561282 -12.72698929144768 82.947206767950775
5.4019408963452547 -16.863367947329294 -15.68718836722536 -10.689369495808311 -12.745311462669257 -7.9683941284566471 0.7759824913736928 -3.0047557351057232 4.88470303157331 -2.1700105149634146 -8.6868528596718413 -13.328683038106135 83.165407833397865
3.7830777388463104 -17.013258932139891 -14.519268908679392 -10.915604918330423 -11.050045779407276 -7.6290591097015046 1.6542358077309738 -1.0068264156347697 4.969401443890253 -5.0017097059079205 -7.3322021435100613 -14.279564944002695 83.80784031413468
4.74541589296682 -18.058034803780195 -14.67500483727296 -11.404350242695127 -13.214022811535244 -11.589538877778693 2.0633783860621784 0.91307603959065253 4.07163354152392 -2.5587445350158036 -11.020381157850899 -12.119317732487534 83.805966555130581
4.1725392965486066 -15.414641051026688 -15.485773692825777 -6.4252366096507929 -11.827610990427045 -14.383733279141357 3.9646816924728459 1.7824349321363311 8.0368773980875243 -4.8705849753208019 -7.3954512717817451 -10.407689149811299 84.631423356966252
4.1980230309734505 -15.403749693868912 -13.738775818040097 -6.1014159430308235 -13.873967238057707 -20.836999725295943 5.0894147552896705 4.4630290490523628 7.7135452924840431 -7.5641340304189741 -8.12147881760844 -9.86510752136281 83.753977786504947
3.4596025145484806 -17.161290421706532 -6.5273257024550659 -7.2459129531471556 -20.842360647189381 -24.114497893580516 3.2624536268857161 9.9386497624962065 5.59339484653892 -8.7661092143717187 -2.8910608604015211 -3.8837409524869622 83.892350748420867
0.63822903137715525 -15.596822947391635 -4.436322457449231 -5.9977702678989244 -18.887126522558642 -26.113704890287696 0.927171581588869 6.0207653514860047 1.5732619905129683 -6.7432374659931975 6.7903191220463972 -0.95703241005468331 84.940650576659891
1.820811806288231 -14.257902299157152 -2.1432523017230807 -6.203662477161684 -22.771092552014348 -28.201230148306941 2.3085642198184511 7.2780635211085229 -0.77171494875121227 -5.0731266827590753 9.0820930709193739 -3.03722915942035 84.245771948232587
2.8763878446530171 -12.573587310641951 0.225049614085938 -2.7580258987927189 -17.900816524024098 -28.79038881252114 -2.5848472757340164 1.1535535410512545 -3.8217228907511696 -6.98317889075954 10.675804877564588 -2.6912590417453419 82.238966822124553
-0.74446988391518265 -10.653977924388768 4.6113259049023183 -6.0994606219271326 -20.034986495890156 -33.545793011984976 -5.1208021671808011 -1.1597528679054685 -9.89299094218335 -11.524695733801636 9.2548406566216972 -7.8630545009563741 83.122661103161931
-1.4958726647606222 -9.21752786225493 7.7155207902405367 -6.0748154158087573 -18.700862891838693 -32.8020886905914 -2.848486087429277 -4.5836309367046884 -12.186473459438325 -7.6891438815290805 10.725195811749463 -7.8642811529400385 83.582270229152357
-1.7727311775585497 -6.7735550177458066 8.4508624666639989 -6.7115813843703229 -25.039840401315598 -35.797029610428062 -2.1221189877159565 -7.4893766041215333 -13.035657504078465 -8.3450727209872486 6.6495189330940985 -12.75194202508421 82.674814740383823
-0.302539792899852 -4.2937288121012918 9.6450448174563927 -5.1357376327538686 -22.835821442292367 -32.840212237208057 2.4771867306144961 -5.1323134108727535 -10.127392919729582 -5.0124017013813766 9.1945072953110731 -9.9052062008120778 79.813324082003589
0.042320472185685624 -3.4515163892808687 8.8580320714433558 -5.838640160982747 -17.25394889875858 -33.609522362228539 -1.8059985404768786 -7.999974902603058 -13.883418101967228 -6.7608778487852756 7.9581718236387236 -12.014834863472011 79.9734091735622
-0.68813394551579032 -0.77379320770162119 7.1011847853757981 -1.7952575662640118 -18.560343998700073 -26.697209966209662 -4.1538295625212758 -5.3466420198319513 -10.289757054247751 -5.2891377675557294 1.9695563344765223 -6.3620080817515383 79.4117498359803
1.4011971000128438 -0.22929380530193472 6.56329332028323 -3.4829355357413179 -3.9338378077117651 -18.577482059474871 7.02128415575898 0.25063015461275007 -3.2670516985284777 -2.8604353762213752 4.8314193701998169 8.4988004164960671 75.623296096085937
3.7204908839255233 2.1546441844610906 8.4025189930543132 -4.1839544978171439 3.2743490417455021 -21.075727247893276 -15.874603062334163 -5.60481144344257 -5.1319588012298789 -3.4691669120052606 4.66318148800304 -2.2838887388166946 66.90612877816632
5.8694626197269271 5.2841900164790427 4.4695718503982116 -5.53519639471417 3.4597554092107 -13.930771177216277 -10.793816597718013 -7.2302552099127624 -7.08719157657388 -8.3948152105322933 -2.3098977663329694 3.154289509132798 65.2659004450882
8.0486665275215579 -1.7134873722711361 0.32140726459240809 -1.7292548291352225 3.8035983786930405 -13.298477087875211 -7.4454598588133578 -11.871163513132627 -12.354850482724469 0.90682048218978761 7.2237227720180055 -2.9598289631906676 68.236801548968529
7.8983726693459078 -7.0483030953287047 -4.2977866242202358 -4.4212608682622854 -4.07993969542926 -17.161487275978892 -15.087598911908627 -11.189516927251631 -10.766220791136504 -2.6786488138879991 12.368040531355927 -6.0151503043526242 75.886971503936621
5.600852095265191 -9.1760705182310982 -4.4720941050412524 -6.82344736127119 -9.9721684681892739 -28.100704546568007 -17.812659385265135 -11.460254150503557 -0.74243454892603622 -2.6535099313544674 9.2919411322801277 -12.021832554435552 82.224085299076521
4.0410110731316173 -10.419401624207286 -2.5026492582671489 -4.1658250850256122 -14.230608741820209 -31.914736788052895 -17.796456920429449 -4.8366828124287 5.2704396111078928 1.9527462532691884 6.88088405169503 -8.8692846325192232 85.78957195961425
4.2983976108519792 -9.2088569510648277 0.055436081683661258 -5.7166966527954495 -16.542130691666497 -33.045644110087835 -11.12853196999462 2.9816904512185864 6.6657813553409877 5.181212773666001 5.1353578406455593 -5.4308519857691282 85.28735510565663
4.5032375740874464 -11.766104878389708 2.4694722826760747 -8.0901731201922473 -18.533667689589603 -30.183192222910161 -14.618566456458339 -0.7887740425090044 9.18443674184811 1.3911780647698451 8.3515715745369512 -9.286315070509195 84.493794525164247
3.1977930183243677 -5.9624779572666542 5.594644237270801 -8.2651370299439328 -14.96120969186798 -25.189656983749853 -17.552531100964803 -12.346466769764202 -0.69259857069694486 6.4022990556813886 1.2699176606387594 -19.541188629895174 80.154230101550525
0.32231549232237472 -3.6602415584454642 7.8428943926165431 -9.8952514779021357 -12.379516833063258 -22.264171925898673 -17.333908474217861 -21.615403152650622 -4.6386535277303285 6.22443710664645 -1.2159958815495753 -19.546810952490791 81.259603454720988
0.62895249636751538 -2.750086402000421 9.0422651915146215 -12.754021178926905 -13.515017426678209 -22.918253432636849 -12.541322512717953 -19.668284616298234 -2.0553038945268129 5.5946064384426322 -3.4300013890317143 -18.702986918691337 82.238952128120175
2.571686808303856 -8.52803054575279 -0.33734108176898464 -14.067844021592618 -8.0408520306274163 -19.76467434334263 -19.851502054748583 -14.395502856359233 1.0682042289831917 7.0841986018784224 -2.9155474735776696 -10.149461542793034 83.937056120484229
4.3939943808383228 -12.188336128045112 -6.8684534802739083 -14.798993867150291 -13.827376130064353 -16.761356205908992 -9.8283135388799465 -4.8219317677393843 8.2267165212486475 9.0833586479059658 -2.7610646068858697 -15.837282905806889 85.541680716422178
4.905921676553727 -15.255401017681404 -13.18508167991172 -15.848080479363892 -8.8478132457232679 -9.03034955021469 -5.7563012658899453 -1.116993177644205 7.0709387444828939 2.6344370606029996 -9.5309819385016574 -14.021673460052444 85.733420944306047
3.3806284000281637 -15.297707209442988 -13.000494613780045 -15.607350019051951 -10.291118466694897 -9.57315295515402 -7.4023681206450389 -3.0429199984607069 4.4344673502643355 1.4420710465384718 -13.918201016328068 -18.617052110383973 85.4862034908955
3.8827695717342019 -16.748715928710585 -14.558154686319591 -15.386512689284428 -6.2262765862897833 -3.0361296328484775 -3.4177848607647943 -4.1123475239315876 2.1930336492265963 4.1429083976949705 -10.796714884309988 -12.480539600898652 85.214097733069565
4.6838124045256295 -16.425500922912725 -14.147574986796148 -15.761699407443526 -4.3627979634527474 -1.2833729152088647 -2.2604189202021154 -4.0915208569474437 4.2229854968997227 2.3658456420303637 -14.964287291920311 -11.276379061545017 84.59475754277193
3.2607218706145269 -15.278314924983198 -11.674959673604675 -12.530511100130276 -10.167244627795018 -3.8075053354252515 -2.3815366087876764 -4.0784336504419167 4.1983107827420856 1.6923967104822788 -14.182543444550554 -18.668622019042573 84.354405255402966
1.6395511084205936 -8.564615243519869 -10.305905883153891 -10.510271165470835 -14.03554255178663 -9.6513326248796645 -4.75845438445105 -5.7298878131508015 2.9363406839059807 3.4042536718496468 -9.5332124451748772 -19.280472187997724 83.640412425056709
7.9473055643446573 -7.0330087289522005 -4.35101905232306 -10.683060295108918 -13.933924025104005 -5.5386205964821729 -7.1380656861691323 -11.567671449347239 -4.6965548915741371 -5.5627792160276268 -11.171109621688771 -19.474444390340572 76.20706310675186
7.4491067622532885 -3.754923105706617 -2.183458848684563 -6.4928320504102039 -15.343346971641568 -13.98461485817144 -7.2538403934225 -15.524516356150736 -5.4150590921981987 -4.17043411882976 -9.18985038001883 -17.938120008344804 74.717103322518383
8.3854747178813831 -2.4554392087861472 -4.12662269928403 -5.2012539453430655 -17.771954448775247 -15.128528532310892 -2.0127262424182364 -19.8940409302109 -8.3006119846809767 -2.6332701114101988 -3.64700537126996 -20.306092586330397 74.602987418352214
9.81085536399529 -4.1213601376846265 -4.5649443496439819 -1.7230940101715615 -11.181089353015627 -16.813595270888523 -6.8386045795315908 -20.247757502450167 -11.421477227200846 -2.6938031156400437 -2.92865039300781 -15.619185865620695 73.8062403424181
9.83352465594119 -1.4169705970189361 -6.110727963888742 -7.1282899206 -14.618989100334852 -13.397402364709457 -2.4769592764926256 -18.609589498501133 -9.6537728309448 -0.83322916349385157 -6.403530325702663 -19.111342973716614 74.059101422603845
8.8624300070665161 -0.50287137938430326 -6.1537387081204491 -9.40559686217144 -11.398003167970259 -9.2342700091786316 -0.7119186015272807 -16.645855423962136 -16.340114621066306 -5.7716839465392278 -7.5109060730463888 -19.92232608093515 72.645522635857162
6.2433623136172649 -5.26971508519832 0.0050400812148032647 -8.4540794178546381 -10.108409695666067 -8.8107471882723516 -9.5710189958029925 -11.459177813005562 -3.2216363125925884 -8.3121495695589118 -14.332377706601157 -12.850202279225465 74.8881960515223
4.8698718787721331 -12.110214108096725 -2.5093342826952862 -8.6674622821089 -17.23653592699149 -21.116969778721128 -13.348250081559842 -0.98706822969114361 7.7788983140201973 1.3324334670419231 -0.3319170368525135 -7.874235243051511 83.9369188532124
1.2551331426550434 -9.6332169855380272 -3.23764228605601 -7.4927047984726256 -12.450684199578294 -28.710067179902108 -5.7168066904126427 -1.779830543925764 10.701663521972147 3.9077480793835511 2.8604386361566831 -4.8780196648327667 86.64022434745516
2.6272845536576024 -7.2682992279916592 -4.1229381272366084 -9.16915924629517 -12.204544912231578 -24.541933008142291 -1.087964725927447 -6.0669422817377292 8.05050216203767 3.1581741581536527 0.6089352212407988 -7.093915486139827 84.8389257649751
4.803407467297121 -2.4035018828105761 -5.6790490463542973 -5.6400534855094371 -6.6668173188786684 -20.699628595400995 -4.5795646186414514 -4.882258592512013 7.5798630246523375 -1.9655498407196332 -2.1621874517170783 -3.641909957119859 77.927135754079742
-0.75861911501840673 -1.5199611439034948 -1.6425126889861357 -4.92594365689489 -2.72944888588105 -23.514690370084491 4.14994847787114 2.1532687483647996 5.2654027441894122 -1.9983168292315807 3.4857293837247241 -5.4643917119176 75.2000464071471
-7.002092392153763 -1.9805250085342303 -0.57473967006523186 -8.7379753370677467 -2.4015554433539119 -21.708435399057375 -1.0673753958805934 -6.292089275811195 6.6131873420843137 2.3524958050999456 -0.75695967304193568 1.5026635555244905 74.89585885719525
-9.0997901738698079 -1.2608280378257679 -1.7537453580043985 -11.6485996568778 -6.0022800663832623 -17.911111312431125 -3.4001876535839797 -8.7929370701726253 7.4593766394196948 -2.9722203628952268 4.6358142513576555 -0.49961186198211832 75.861870491400651
-7.0917934685920549 5.1140594249001632 -2.074592057825249 -9.2516632128573857 -2.9517757633655304 -15.896096157124045 5.00774174860628 -7.25926697437942 3.7120581529466246 3.9243423170926572 -0.68546281914202312 1.7410488917327218 73.877874572321844
-7.3928140468284891 3.9420932542305342 -6.2733688147997881 -13.257353575528406 -11.890288280078192 -25.350244130665235 -8.37812290123376 -1.4342615472159705 14.466962080883558 -0.49564673828960853 1.3774263250860839 -6.1616302017703175 68.3888493571059
-5.6595784460229384 -0.569082176330276 -8.2089975367096919 -15.357289380038781 -13.030136461843808 -24.68673630366164 -5.2920824569092115 -0.60986816502669272 12.351854683623927 4.3538254114024575 1.6225178671757681 -4.0441991999057079 67.06461613187264
-8.2487504011865518 -2.9525139880303835 -6.789489256345921 -9.4139436596137838 -4.0359149409345907 -19.404490163176231 -3.4893509954936164 -2.0792187939660449 8.0291188191034557 -0.96883864460015623 -0.20057594674720569 -1.3407440966633493 72.447029392441593
2.5563504453217472 -2.3646193435678065 -6.3689187223057315 -10.161988897682063 -4.6683661323789485 -21.413413688907696 -1.8838264224782015 -13.163403278614915 5.0208768297249309 -1.7435987586657347 -2.4889012730281923 -9.6794291586568164 80.349042439688631
2.4359012029765772 -7.0706797791800513 -9.39408759285129 -13.024449471676791 -8.8116615676215631 -20.119753529683891 -1.1456427116320207 -11.512590894452996 11.989171763200773 4.1613485266477479 -3.2680310119403648 -13.787260891328218 87.153024946221791
0.90416216916055014 -10.018668464282069 -9.7438246840699758 -13.287841675570515 -9.2342339915139675 -17.310409892241616 1.6448300249989951 -5.0309945568474319 14.068179620639999 2.9152976181984722 -9.5319461999853328 -18.143229712664773 87.65712320781644
0.60102491764335275 -14.149326681205693 -12.441430059816868 -14.161398859035931 -4.2578276481736435 -13.167395230882489 0.72919114200879664 -3.2916477602148588 11.763695698038214 -2.40198047940577 -9.96325900679231 -13.375470196402457 86.597518642615128
